"Measurement" "Activity" "Subject" "Mean"
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 9 -0.405022798163265
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 10 -0.0390688222212766
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 11 -0.254645206944444
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 12 -0.168341519859615
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 13 -0.0636564765818182
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 14 0.0163939234574074
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 15 -0.1019354328
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 16 -0.268063812745098
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 17 -0.1175197356
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 18 -0.363450742586207
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 19 0.111818164225
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 20 -0.0293832440223529
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 21 0.0221598658106383
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 22 0.13068653882619
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 23 -0.0769773944803922
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 24 -0.252412541966102
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 25 -0.380150805384615
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 26 -0.185528313272727
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 27 -0.249688517843137
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 28 -0.190589069119608
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 29 -0.196011503540816
"fBodyAccelerationSignal-mean()-Y" "WALKING_UPSTAIRS" 30 -0.297813768569231
"fBodyAccelerationSignal-mean()-Z" "LAYING" 1 -0.8826668762
"fBodyAccelerationSignal-mean()-Z" "LAYING" 2 -0.984380981875
"fBodyAccelerationSignal-mean()-Z" "LAYING" 3 -0.968332141612903
"fBodyAccelerationSignal-mean()-Z" "LAYING" 4 -0.967504278888889
"fBodyAccelerationSignal-mean()-Z" "LAYING" 5 -0.977007724615385
"fBodyAccelerationSignal-mean()-Z" "LAYING" 6 -0.938044912280702
"fBodyAccelerationSignal-mean()-Z" "LAYING" 7 -0.958611644615385
"fBodyAccelerationSignal-mean()-Z" "LAYING" 8 -0.944269514074074
"fBodyAccelerationSignal-mean()-Z" "LAYING" 9 -0.9459190006
"fBodyAccelerationSignal-mean()-Z" "LAYING" 10 -0.964300845172414
"fBodyAccelerationSignal-mean()-Z" "LAYING" 11 -0.973576812807018
"fBodyAccelerationSignal-mean()-Z" "LAYING" 12 -0.954724801666667
"fBodyAccelerationSignal-mean()-Z" "LAYING" 13 -0.966295582741935
"fBodyAccelerationSignal-mean()-Z" "LAYING" 14 -0.927882307058824
"fBodyAccelerationSignal-mean()-Z" "LAYING" 15 -0.95156594625
"fBodyAccelerationSignal-mean()-Z" "LAYING" 16 -0.974580069142857
"fBodyAccelerationSignal-mean()-Z" "LAYING" 17 -0.965406091549296
"fBodyAccelerationSignal-mean()-Z" "LAYING" 18 -0.988606906307692
"fBodyAccelerationSignal-mean()-Z" "LAYING" 19 -0.985340447349398
"fBodyAccelerationSignal-mean()-Z" "LAYING" 20 -0.976392651323529
"fBodyAccelerationSignal-mean()-Z" "LAYING" 21 -0.961772190555556
"fBodyAccelerationSignal-mean()-Z" "LAYING" 22 -0.954219235555556
"fBodyAccelerationSignal-mean()-Z" "LAYING" 23 -0.977515213888889
"fBodyAccelerationSignal-mean()-Z" "LAYING" 24 -0.976634815694444
"fBodyAccelerationSignal-mean()-Z" "LAYING" 25 -0.816197953561644
"fBodyAccelerationSignal-mean()-Z" "LAYING" 26 -0.984923123552632
"fBodyAccelerationSignal-mean()-Z" "LAYING" 27 -0.987356589864865
"fBodyAccelerationSignal-mean()-Z" "LAYING" 28 -0.961115672375
"fBodyAccelerationSignal-mean()-Z" "LAYING" 29 -0.989473926666667
"fBodyAccelerationSignal-mean()-Z" "LAYING" 30 -0.970321991714286
"fBodyAccelerationSignal-mean()-Z" "SITTING" 1 -0.959184889148936
"fBodyAccelerationSignal-mean()-Z" "SITTING" 2 -0.970162172608696
"fBodyAccelerationSignal-mean()-Z" "SITTING" 3 -0.917987925384615
"fBodyAccelerationSignal-mean()-Z" "SITTING" 4 -0.9517837432
"fBodyAccelerationSignal-mean()-Z" "SITTING" 5 -0.946064216818182
"fBodyAccelerationSignal-mean()-Z" "SITTING" 6 -0.935798115272727
"fBodyAccelerationSignal-mean()-Z" "SITTING" 7 -0.904675337916667
"fBodyAccelerationSignal-mean()-Z" "SITTING" 8 -0.959436275869565
"fBodyAccelerationSignal-mean()-Z" "SITTING" 9 -0.8922013438
"fBodyAccelerationSignal-mean()-Z" "SITTING" 10 -0.97464465462963
"fBodyAccelerationSignal-mean()-Z" "SITTING" 11 -0.972855110377359
"fBodyAccelerationSignal-mean()-Z" "SITTING" 12 -0.954626628823529
"fBodyAccelerationSignal-mean()-Z" "SITTING" 13 -0.956183063510204
"fBodyAccelerationSignal-mean()-Z" "SITTING" 14 -0.944126078888889
"fBodyAccelerationSignal-mean()-Z" "SITTING" 15 -0.963227004915254
"fBodyAccelerationSignal-mean()-Z" "SITTING" 16 -0.959552230434783
"fBodyAccelerationSignal-mean()-Z" "SITTING" 17 -0.97484160453125
"fBodyAccelerationSignal-mean()-Z" "SITTING" 18 -0.982996441403509
"fBodyAccelerationSignal-mean()-Z" "SITTING" 19 -0.96633509109589
"fBodyAccelerationSignal-mean()-Z" "SITTING" 20 -0.947597457121212
"fBodyAccelerationSignal-mean()-Z" "SITTING" 21 -0.970859342941176
"fBodyAccelerationSignal-mean()-Z" "SITTING" 22 -0.946635312419355
"fBodyAccelerationSignal-mean()-Z" "SITTING" 23 -0.942031166764706
"fBodyAccelerationSignal-mean()-Z" "SITTING" 24 -0.966991781176471
"fBodyAccelerationSignal-mean()-Z" "SITTING" 25 -0.974776131230769
"fBodyAccelerationSignal-mean()-Z" "SITTING" 26 -0.967519149358974
"fBodyAccelerationSignal-mean()-Z" "SITTING" 27 -0.974665817
"fBodyAccelerationSignal-mean()-Z" "SITTING" 28 -0.952226786666667
"fBodyAccelerationSignal-mean()-Z" "SITTING" 29 -0.975623030833333
"fBodyAccelerationSignal-mean()-Z" "SITTING" 30 -0.966274090645161
"fBodyAccelerationSignal-mean()-Z" "STANDING" 1 -0.985297098679245
"fBodyAccelerationSignal-mean()-Z" "STANDING" 2 -0.962471195740741
"fBodyAccelerationSignal-mean()-Z" "STANDING" 3 -0.939507735245902
"fBodyAccelerationSignal-mean()-Z" "STANDING" 4 -0.93164342125
"fBodyAccelerationSignal-mean()-Z" "STANDING" 5 -0.915083799107143
"fBodyAccelerationSignal-mean()-Z" "STANDING" 6 -0.942864017017544
"fBodyAccelerationSignal-mean()-Z" "STANDING" 7 -0.938550519811321
"fBodyAccelerationSignal-mean()-Z" "STANDING" 8 -0.950362935555556
"fBodyAccelerationSignal-mean()-Z" "STANDING" 9 -0.941686874222222
"fBodyAccelerationSignal-mean()-Z" "STANDING" 10 -0.955272383863636
"fBodyAccelerationSignal-mean()-Z" "STANDING" 11 -0.987669785531915
"fBodyAccelerationSignal-mean()-Z" "STANDING" 12 -0.947178200163934
"fBodyAccelerationSignal-mean()-Z" "STANDING" 13 -0.97756730122807
"fBodyAccelerationSignal-mean()-Z" "STANDING" 14 -0.9424220265
"fBodyAccelerationSignal-mean()-Z" "STANDING" 15 -0.965473514528302
"fBodyAccelerationSignal-mean()-Z" "STANDING" 16 -0.969999504230769
"fBodyAccelerationSignal-mean()-Z" "STANDING" 17 -0.980231575769231
"fBodyAccelerationSignal-mean()-Z" "STANDING" 18 -0.975772813972603
"fBodyAccelerationSignal-mean()-Z" "STANDING" 19 -0.968543351780822
"fBodyAccelerationSignal-mean()-Z" "STANDING" 20 -0.929985824794521
"fBodyAccelerationSignal-mean()-Z" "STANDING" 21 -0.960274142134831
"fBodyAccelerationSignal-mean()-Z" "STANDING" 22 -0.957101794126984
"fBodyAccelerationSignal-mean()-Z" "STANDING" 23 -0.945170568823529
"fBodyAccelerationSignal-mean()-Z" "STANDING" 24 -0.953817599275362
"fBodyAccelerationSignal-mean()-Z" "STANDING" 25 -0.974051231216216
"fBodyAccelerationSignal-mean()-Z" "STANDING" 26 -0.97321515527027
"fBodyAccelerationSignal-mean()-Z" "STANDING" 27 -0.97414624525
"fBodyAccelerationSignal-mean()-Z" "STANDING" 28 -0.934503028481013
"fBodyAccelerationSignal-mean()-Z" "STANDING" 29 -0.984096024769231
"fBodyAccelerationSignal-mean()-Z" "STANDING" 30 -0.938089774915254
"fBodyAccelerationSignal-mean()-Z" "WALKING" 1 -0.331560117789474
"fBodyAccelerationSignal-mean()-Z" "WALKING" 2 -0.453806369830508
"fBodyAccelerationSignal-mean()-Z" "WALKING" 3 -0.412374074482759
"fBodyAccelerationSignal-mean()-Z" "WALKING" 4 -0.631005470833333
"fBodyAccelerationSignal-mean()-Z" "WALKING" 5 -0.490251090714286
"fBodyAccelerationSignal-mean()-Z" "WALKING" 6 -0.498520164385965
"fBodyAccelerationSignal-mean()-Z" "WALKING" 7 0.0385832252345614
"fBodyAccelerationSignal-mean()-Z" "WALKING" 8 -0.238634594791667
"fBodyAccelerationSignal-mean()-Z" "WALKING" 9 -0.250806259788462
"fBodyAccelerationSignal-mean()-Z" "WALKING" 10 -0.41218272245283
"fBodyAccelerationSignal-mean()-Z" "WALKING" 11 -0.616402910169492
"fBodyAccelerationSignal-mean()-Z" "WALKING" 12 -0.4223253002
"fBodyAccelerationSignal-mean()-Z" "WALKING" 13 -0.246851507561404
"fBodyAccelerationSignal-mean()-Z" "WALKING" 14 -0.177366434042373
"fBodyAccelerationSignal-mean()-Z" "WALKING" 15 -0.554942138148148
"fBodyAccelerationSignal-mean()-Z" "WALKING" 16 -0.244363048235294
"fBodyAccelerationSignal-mean()-Z" "WALKING" 17 -0.382832802295082
"fBodyAccelerationSignal-mean()-Z" "WALKING" 18 -0.48977105125
"fBodyAccelerationSignal-mean()-Z" "WALKING" 19 -0.104423357596154
"fBodyAccelerationSignal-mean()-Z" "WALKING" 20 -0.272213861705882
"fBodyAccelerationSignal-mean()-Z" "WALKING" 21 -0.300309066730769
"fBodyAccelerationSignal-mean()-Z" "WALKING" 22 -0.25521651373913
"fBodyAccelerationSignal-mean()-Z" "WALKING" 23 0.0814081078542373
"fBodyAccelerationSignal-mean()-Z" "WALKING" 24 -0.344493013448276
"fBodyAccelerationSignal-mean()-Z" "WALKING" 25 -0.533563220540541
"fBodyAccelerationSignal-mean()-Z" "WALKING" 26 -0.33953964559322
"fBodyAccelerationSignal-mean()-Z" "WALKING" 27 -0.312372595438596
"fBodyAccelerationSignal-mean()-Z" "WALKING" 28 -0.356337638518519
"fBodyAccelerationSignal-mean()-Z" "WALKING" 29 -0.279734839433962
"fBodyAccelerationSignal-mean()-Z" "WALKING" 30 -0.309558882615385
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 1 -0.225574471693878
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 2 -0.131290772
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 3 -0.404452414285714
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 4 -0.494683451555556
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 5 -0.374740089574468
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 6 -0.277602590916667
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 7 -0.139216222106383
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 8 0.159589756534211
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 9 -0.103705822657857
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 10 -0.157728357742105
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 11 -0.377624755652174
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 12 -0.402121221521739
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 13 -0.151178724793617
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 14 0.280735952206667
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 15 -0.259812204547619
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 16 -0.04769426376
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 17 -0.3180818605
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 18 -0.505824358
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 19 0.110659220744872
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 20 -0.188098811986667
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 21 -0.0769713066866667
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 22 -0.322795653888889
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 23 0.280518877574074
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 24 -0.173825083587273
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 25 -0.556097089137931
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 26 -0.2796400557
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 27 -0.241600361090909
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 28 -0.308161634195652
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 29 -0.266692150208333
"fBodyAccelerationSignal-mean()-Z" "WALKING_DOWNSTAIRS" 30 -0.25806736666129
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 1 -0.433349702075472
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 2 -0.281001986202083
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 3 -0.504494528474576
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 4 -0.524655722692308
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 5 -0.457470676808511
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 6 -0.42724809972549
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 7 -0.317461021372549
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 8 -0.0729496941121951
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 9 -0.384710423408163
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 10 -0.301206408085106
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 11 -0.551742083518519
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 12 -0.560841212692308
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 13 -0.404785239945455
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 14 0.191693742633333
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 15 -0.5395910825
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 16 -0.335853041176471
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 17 -0.3999234945625
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 18 -0.522728377068965
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 19 -0.2196444734075
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 20 -0.318431522156863
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 21 -0.321712974042553
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 22 -0.228019952309524
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 23 -0.070577489272549
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 24 -0.312792211016949
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 25 -0.542931828
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 26 -0.499502759272727
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 27 -0.418886395098039
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 28 -0.401732939215686
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 29 -0.320487882857143
"fBodyAccelerationSignal-mean()-Z" "WALKING_UPSTAIRS" 30 -0.36751984
"fBodyAccelerationSignal-std()-X" "LAYING" 1 -0.9244374346
"fBodyAccelerationSignal-std()-X" "LAYING" 2 -0.973246482083333
"fBodyAccelerationSignal-std()-X" "LAYING" 3 -0.983691129032258
"fBodyAccelerationSignal-std()-X" "LAYING" 4 -0.952464881481481
"fBodyAccelerationSignal-std()-X" "LAYING" 5 -0.964953893653846
"fBodyAccelerationSignal-std()-X" "LAYING" 6 -0.932462941461404
"fBodyAccelerationSignal-std()-X" "LAYING" 7 -0.931120580576923
"fBodyAccelerationSignal-std()-X" "LAYING" 8 -0.940125298333333
"fBodyAccelerationSignal-std()-X" "LAYING" 9 -0.9409810272
"fBodyAccelerationSignal-std()-X" "LAYING" 10 -0.96796803862069
"fBodyAccelerationSignal-std()-X" "LAYING" 11 -0.985322211929825
"fBodyAccelerationSignal-std()-X" "LAYING" 12 -0.955207641833333
"fBodyAccelerationSignal-std()-X" "LAYING" 13 -0.966960088387097
"fBodyAccelerationSignal-std()-X" "LAYING" 14 -0.911972655156863
"fBodyAccelerationSignal-std()-X" "LAYING" 15 -0.971718824583333
"fBodyAccelerationSignal-std()-X" "LAYING" 16 -0.971409075142857
"fBodyAccelerationSignal-std()-X" "LAYING" 17 -0.972438525352113
"fBodyAccelerationSignal-std()-X" "LAYING" 18 -0.984321858307692
"fBodyAccelerationSignal-std()-X" "LAYING" 19 -0.962085001204819
"fBodyAccelerationSignal-std()-X" "LAYING" 20 -0.960997907205882
"fBodyAccelerationSignal-std()-X" "LAYING" 21 -0.950929451222222
"fBodyAccelerationSignal-std()-X" "LAYING" 22 -0.945656808055556
"fBodyAccelerationSignal-std()-X" "LAYING" 23 -0.952410957638889
"fBodyAccelerationSignal-std()-X" "LAYING" 24 -0.965167081805556
"fBodyAccelerationSignal-std()-X" "LAYING" 25 -0.902547712465753
"fBodyAccelerationSignal-std()-X" "LAYING" 26 -0.967971891447368
"fBodyAccelerationSignal-std()-X" "LAYING" 27 -0.977615702567568
"fBodyAccelerationSignal-std()-X" "LAYING" 28 -0.967324863875
"fBodyAccelerationSignal-std()-X" "LAYING" 29 -0.983432309130435
"fBodyAccelerationSignal-std()-X" "LAYING" 30 -0.977045260571429
"fBodyAccelerationSignal-std()-X" "SITTING" 1 -0.976412313191489
"fBodyAccelerationSignal-std()-X" "SITTING" 2 -0.98736209
"fBodyAccelerationSignal-std()-X" "SITTING" 3 -0.971605878461538
"fBodyAccelerationSignal-std()-X" "SITTING" 4 -0.9819081892
"fBodyAccelerationSignal-std()-X" "SITTING" 5 -0.9825908425
"fBodyAccelerationSignal-std()-X" "SITTING" 6 -0.982451284727273
"fBodyAccelerationSignal-std()-X" "SITTING" 7 -0.972879966041667
"fBodyAccelerationSignal-std()-X" "SITTING" 8 -0.978256730652174
"fBodyAccelerationSignal-std()-X" "SITTING" 9 -0.956903459
"fBodyAccelerationSignal-std()-X" "SITTING" 10 -0.982242427777778
"fBodyAccelerationSignal-std()-X" "SITTING" 11 -0.983389810188679
"fBodyAccelerationSignal-std()-X" "SITTING" 12 -0.98399947745098
"fBodyAccelerationSignal-std()-X" "SITTING" 13 -0.989410582653061
"fBodyAccelerationSignal-std()-X" "SITTING" 14 -0.976303056851852
"fBodyAccelerationSignal-std()-X" "SITTING" 15 -0.987384778983051
"fBodyAccelerationSignal-std()-X" "SITTING" 16 -0.986892418405797
"fBodyAccelerationSignal-std()-X" "SITTING" 17 -0.99465731359375
"fBodyAccelerationSignal-std()-X" "SITTING" 18 -0.994906565789474
"fBodyAccelerationSignal-std()-X" "SITTING" 19 -0.975204245342466
"fBodyAccelerationSignal-std()-X" "SITTING" 20 -0.98397837530303
"fBodyAccelerationSignal-std()-X" "SITTING" 21 -0.992375229411765
"fBodyAccelerationSignal-std()-X" "SITTING" 22 -0.97862319016129
"fBodyAccelerationSignal-std()-X" "SITTING" 23 -0.988345258235294
"fBodyAccelerationSignal-std()-X" "SITTING" 24 -0.991100005441176
"fBodyAccelerationSignal-std()-X" "SITTING" 25 -0.992124279384615
"fBodyAccelerationSignal-std()-X" "SITTING" 26 -0.978755176794872
"fBodyAccelerationSignal-std()-X" "SITTING" 27 -0.988659196428571
"fBodyAccelerationSignal-std()-X" "SITTING" 28 -0.984956708611111
"fBodyAccelerationSignal-std()-X" "SITTING" 29 -0.990617521
"fBodyAccelerationSignal-std()-X" "SITTING" 30 -0.983231005483871
"fBodyAccelerationSignal-std()-X" "STANDING" 1 -0.99602834509434
"fBodyAccelerationSignal-std()-X" "STANDING" 2 -0.989056469814815
"fBodyAccelerationSignal-std()-X" "STANDING" 3 -0.969931287377049
"fBodyAccelerationSignal-std()-X" "STANDING" 4 -0.978737637678571
"fBodyAccelerationSignal-std()-X" "STANDING" 5 -0.97066840875
"fBodyAccelerationSignal-std()-X" "STANDING" 6 -0.984067374035088
"fBodyAccelerationSignal-std()-X" "STANDING" 7 -0.980541336037736
"fBodyAccelerationSignal-std()-X" "STANDING" 8 -0.98918374962963
"fBodyAccelerationSignal-std()-X" "STANDING" 9 -0.977579248444444
"fBodyAccelerationSignal-std()-X" "STANDING" 10 -0.982949246136364
"fBodyAccelerationSignal-std()-X" "STANDING" 11 -0.995573762978723
"fBodyAccelerationSignal-std()-X" "STANDING" 12 -0.983647207377049
"fBodyAccelerationSignal-std()-X" "STANDING" 13 -0.991817705263158
"fBodyAccelerationSignal-std()-X" "STANDING" 14 -0.973605553666667
"fBodyAccelerationSignal-std()-X" "STANDING" 15 -0.990060962641509
"fBodyAccelerationSignal-std()-X" "STANDING" 16 -0.989100620641026
"fBodyAccelerationSignal-std()-X" "STANDING" 17 -0.991318528333333
"fBodyAccelerationSignal-std()-X" "STANDING" 18 -0.992789068493151
"fBodyAccelerationSignal-std()-X" "STANDING" 19 -0.991161671369863
"fBodyAccelerationSignal-std()-X" "STANDING" 20 -0.96980617890411
"fBodyAccelerationSignal-std()-X" "STANDING" 21 -0.982892836629213
"fBodyAccelerationSignal-std()-X" "STANDING" 22 -0.987400306031746
"fBodyAccelerationSignal-std()-X" "STANDING" 23 -0.986333385588235
"fBodyAccelerationSignal-std()-X" "STANDING" 24 -0.988851853478261
"fBodyAccelerationSignal-std()-X" "STANDING" 25 -0.992851743243243
"fBodyAccelerationSignal-std()-X" "STANDING" 26 -0.993702408378378
"fBodyAccelerationSignal-std()-X" "STANDING" 27 -0.99287582525
"fBodyAccelerationSignal-std()-X" "STANDING" 28 -0.98026749
"fBodyAccelerationSignal-std()-X" "STANDING" 29 -0.996604570307692
"fBodyAccelerationSignal-std()-X" "STANDING" 30 -0.980426575762712
"fBodyAccelerationSignal-std()-X" "WALKING" 1 -0.319134719578947
"fBodyAccelerationSignal-std()-X" "WALKING" 2 -0.457651383728814
"fBodyAccelerationSignal-std()-X" "WALKING" 3 -0.379276781206897
"fBodyAccelerationSignal-std()-X" "WALKING" 4 -0.447234929666667
"fBodyAccelerationSignal-std()-X" "WALKING" 5 -0.297517355196429
"fBodyAccelerationSignal-std()-X" "WALKING" 6 -0.34522769
"fBodyAccelerationSignal-std()-X" "WALKING" 7 -0.322034908070175
"fBodyAccelerationSignal-std()-X" "WALKING" 8 -0.148386858858333
"fBodyAccelerationSignal-std()-X" "WALKING" 9 -0.218019977423077
"fBodyAccelerationSignal-std()-X" "WALKING" 10 -0.206366497226415
"fBodyAccelerationSignal-std()-X" "WALKING" 11 -0.433703311525424
"fBodyAccelerationSignal-std()-X" "WALKING" 12 -0.160707260634
"fBodyAccelerationSignal-std()-X" "WALKING" 13 -0.353299848947368
"fBodyAccelerationSignal-std()-X" "WALKING" 14 -0.395859985762712
"fBodyAccelerationSignal-std()-X" "WALKING" 15 -0.332520626851852
"fBodyAccelerationSignal-std()-X" "WALKING" 16 -0.409070488039216
"fBodyAccelerationSignal-std()-X" "WALKING" 17 -0.304806274098361
"fBodyAccelerationSignal-std()-X" "WALKING" 18 -0.378068199285714
"fBodyAccelerationSignal-std()-X" "WALKING" 19 -0.0578820787019231
"fBodyAccelerationSignal-std()-X" "WALKING" 20 -0.234985644352941
"fBodyAccelerationSignal-std()-X" "WALKING" 21 -0.308547185288462
"fBodyAccelerationSignal-std()-X" "WALKING" 22 0.0243958191369565
"fBodyAccelerationSignal-std()-X" "WALKING" 23 -0.329807279830508
"fBodyAccelerationSignal-std()-X" "WALKING" 24 -0.462733639137931
"fBodyAccelerationSignal-std()-X" "WALKING" 25 -0.591449956486486
